date,cases_5001,cases_5360,cases_8001,cases_23001,cases_41001,cases_50001,cases_54001,cases_68001,cases_73001,cases_76001,temperature_76001,temperature_54001,temperature_50001,temperature_73001,temperature_68001,temperature_41001,temperature_23001,temperature_05001,temperature_05360,temperature_08001,precipitation_76001,precipitation_50001,precipitation_54001,precipitation_73001,precipitation_68001,precipitation_41001,precipitation_23001,precipitation_05360,precipitation_08001,precipitation_05001
2010-10-09,164,38,58,2,27,30,90,52,28,122,26.349419935649653,28.77857716392604,30.09704658584365,22.21615563756585,28.3685228166269,22.09230454420537,30.287543355396945,26.36162762567576,22.790401875038835,26.90966138698868,8.10052047982663,16.57031675047571,11.571652348499706,8.320284477713361,4.81923195377446,5.608726545949499,4.519599405607612,9.162099207171345,8.61682551996331,9.68782369718265
2010-10-16,166,14,75,4,21,37,93,58,28,78,31.91923127085452,29.591556375759,29.344828973345653,23.546755330283133,29.38840865813902,30.33815557260397,29.49617283596135,25.394283340996985,26.13716212382717,29.625288153906432,3.2150231198063017,9.92043776879573,5.0821732245257545,2.969254145983374,2.195709318507263,0.6696534460410462,6.512753619661972,3.893138949227911,6.268513695390515,3.60758177289064
2010-10-23,127,11,50,5,20,28,79,44,30,71,31.94631500889733,28.23448437284264,29.081707950133143,17.77854136189213,28.46002516927975,29.40931077680735,28.54388462275497,25.38182981805,27.85979463075495,27.87025980181341,8.530293134370323,14.300833285811994,6.948323018957738,7.062927471480128,3.054566278958769,11.96949706038876,5.91762332299151,6.091152326219448,8.854106173964036,5.656283760549103
2010-10-30,121,12,67,2,17,30,69,37,17,78,31.57956776344904,26.12081509527537,28.80926599306175,24.83950374992472,27.03428267477097,26.33315843592008,28.62536918221834,26.174095120503928,27.85979463075495,28.183057071625644,11.167224376662688,12.047927771944297,9.494054955048588,6.140024723930592,5.947663524758535,14.741287928300904,1.0524861681435955,10.149426658513043,11.007634865881192,10.634955145932087
2010-11-06,80,7,41,3,17,35,70,39,39,109,27.811203887706792,28.96315759237612,26.47888352014374,20.50807780204149,25.61014414252121,21.89947441865884,31.649365378251307,24.33695646479112,27.87603304397641,32.38269254615033,18.33844951665596,15.718940258681808,16.74232465209685,18.764939342199607,9.937430532709966,23.527049254640865,6.362248040132945,15.997062537355202,16.345452831974036,14.803570598903118
2010-11-13,89,7,31,1,16,31,99,25,37,72,26.40198398260074,27.01036969880601,27.0685964527744,20.74083250565156,22.02848231607224,23.06259511515409,27.87425421326392,23.82596346458736,25.15884361916597,28.100674937934617,6.401779349431431,17.598859001494866,11.07178101214437,8.155334958265588,9.411823232941964,10.266962895398688,5.324180001268674,11.497840959304748,6.095720173853175,9.314302474045446
2010-11-20,67,10,49,1,23,29,69,32,36,74,26.909159891493232,27.872544989735463,28.39350428135456,20.19496332115512,23.973460936521857,21.405593444416752,27.97112767552886,23.821430939406856,27.188533775482764,27.79221274351202,18.890142998827542,15.55344231363443,13.990692491458216,12.670349960164758,3.4214782791074514,15.775217416485203,4.531762428600194,12.18846154827514,6.650232394383266,12.046259750194846
2010-11-27,42,12,54,6,13,33,64,41,25,68,28.25166732310877,25.207894760351326,27.79652993919797,19.515988651160736,25.606998111521545,21.77348276698693,28.856374600489,24.732384012027087,23.62805970491925,27.88599818712325,6.088674518597066,9.166022484626476,9.672536150486478,2.330897060755523,0.0,10.498095178369264,0.9318890236528224,4.731495913697442,2.773042223184801,4.126142991678975
2010-12-04,44,10,41,5,20,37,88,25,29,74,28.73485354020341,25.090802001576314,21.018291434592847,22.856833976350508,25.83365578745157,19.2858553078264,29.036692832380645,24.281703940616747,25.55856714445329,27.715401237804763,14.314354998386262,12.945219008325347,33.57768688598736,9.654073138040198,12.207171134268744,18.507320609838,9.112240247633393,17.97556907536794,11.355198440135636,17.05792449143684
2010-12-11,46,3,50,0,6,34,84,22,37,62,28.29370683194353,26.495798694260674,21.57919296167432,20.53160783558289,26.822672579876347,22.956330479633785,27.518482267914003,22.787008160033626,26.91386815958985,29.235972010264607,6.149796267566901,5.389398078182723,5.385349906629898,2.520754178398866,2.838643986442128,2.861243799032676,6.616095192729239,0.0,2.702087733531513,0.0145541958162208
2010-12-18,47,3,37,4,10,39,68,12,22,61,25.870261075142547,25.599742732703792,26.58088809779572,18.473873295548632,23.24505238306133,20.703867177416207,26.80328849474777,22.99553732725036,26.011705472263905,27.98616858384681,17.85859509114804,7.869183235494835,7.34585392139337,7.925208813836837,3.2288292485187142,16.578616152660796,8.179930235280377,12.088590169783611,0.5431143077746373,11.36622259660743
2010-12-25,33,1,45,2,19,19,68,14,31,59,25.91166546309256,25.544379730765154,28.094967919405256,18.095458744358293,26.002431534547707,17.560088940496765,26.918273152317404,21.17535533488968,25.00801983203572,29.797984302738097,3.083082693271207,10.061899887636736,9.47629679169356,5.6698130179273525,0.0,2.986815398834924,1.2002023299271711,2.3118554219883523,0.0220727738561045,1.8898711755149844
2011-01-01,27,2,33,2,24,26,51,10,21,57,25.79642920358513,26.50314286618172,27.58068084823915,19.09619275240479,27.69621527718672,23.52290717442472,29.489719162795897,23.541423320100524,27.844963042971617,31.11067194327532,2.5212493512295,3.1762345945397508,5.438720741139299,3.614505183318375,1.0653019806867048,1.0512722766845193,4.592293682817576,2.5179050941663585,0.7659618858097348,2.42453832451537
2011-01-08,38,1,34,3,11,33,59,9,21,65,27.3816392852148,25.15688780266779,28.79208797800082,24.073727198640054,26.71507350323072,22.164175104105567,27.49472874347705,22.4794580757131,24.56342623112608,31.6970422433222,7.554583603607582,3.772564812502429,4.982365769556696,5.259513998519074,2.8638836385744,11.751714294656946,1.0020815685994626,3.95932127758347,0.2924510083920445,4.378193614554405
2011-01-15,29,3,33,0,8,42,63,8,19,57,24.877351585184748,25.225575833068056,27.807883746020035,21.070447116667804,28.799803812980944,24.558481880588623,28.914382094670703,21.64545810821772,25.91203870617661,32.11087521388454,2.5532570095566243,1.802484448671072,9.73751590403485,0.7390221320243456,1.8778130316584,1.7606856296808011,1.595496086259509,2.078597443117972,0.1969086609638982,3.61563099353014
2011-01-22,29,2,41,3,8,27,52,18,27,43,24.72337900000956,24.970543209859017,28.59948354490847,19.322284030225127,26.223117938221776,20.798839898347243,28.665450277548945,22.615956216578223,25.7839675848437,32.37259745585517,0.0369111940513074,0.0344766353741945,2.1367779037303585,2.059478676684164,0.801695310479648,0.7258108979922718,0.1467634351594321,0.7434545471517191,0.0,0.7872564924131568
2011-01-29,26,3,20,4,14,49,44,14,20,42,26.121762856967027,25.591153402697635,27.595576769540205,19.87390820511189,26.163825609452463,20.023795462165275,30.36284785762251,23.42313732453759,25.322024847822657,33.06060201905164,3.787183834945388,1.862151556252812,0.0728200457379263,0.6437137237279131,0.0,1.5006019927439582,0.0,3.2458293092407287,0.0,1.2430393054284603
2011-02-05,19,5,34,1,14,29,40,16,25,36,27.509045980476746,26.71732209365184,30.975490736452567,22.78078837448307,30.0668590700179,26.509965259224906,30.991034590060064,23.243756911875263,26.60315135280619,33.28267117425736,0.354157480701715,0.3978028616536962,0.2378788106390618,1.389182455819676,0.0,2.766743340363871,0.0,0.0,0.0,0.0014029510289605
2011-02-12,14,7,21,1,14,45,36,10,11,30,26.997015619529385,27.234276374321663,31.063289900750124,23.72530852152958,29.34575838891473,20.409237749551178,31.469324749373747,20.480729229526865,27.44913365099568,33.69324948306359,6.702444017507843,0.0,0.0,4.364783944428502,4.840108917448693,8.434319952054741,0.0,8.41941686688914,0.0,7.265585496984599
2011-02-19,13,1,16,5,12,35,49,10,15,52,26.997015619529385,24.42858829462813,29.998238586814946,21.59954634726273,26.029053732566865,25.20740681999388,32.47132041639786,27.324645769521005,27.13209265915496,33.71646291986189,14.836471485275132,8.643454818440803,15.022495223148123,8.915765615118946,5.236530558653529,15.055345750419074,3.05271642401382,7.735095652875701,0.2482732904681473,9.293502079244089
2011-02-26,14,0,21,3,12,18,47,12,16,41,28.50701948669828,23.29497513619333,29.51694987822393,20.62136653569929,25.25512551667139,25.415380604557367,33.89459988053037,24.266169338190537,26.88577933065864,34.80869391619148,11.359936898544465,4.614282196439901,0.0,3.779419400877416,0.2676804596070926,10.734587028751672,0.0541003194727508,0.42812149980095,0.0,0.5343683342059314
2011-03-05,19,2,22,1,6,27,29,10,22,39,29.249306585564824,24.147846867862647,29.42365256289086,18.494600527745472,26.28567042864275,24.111454513991465,33.7330546678129,19.453691761159536,23.39477157388364,32.88994048579021,5.945521539885573,2.244437724696285,3.5795404447992687,4.295445245259301,5.367096524691959,11.35039564859641,2.808637435201828,6.410545516527359,0.0,5.368076736148033
2011-03-12,14,1,19,1,3,27,32,9,26,36,27.85467960909989,24.147846867862647,30.310560600901585,18.28259465788368,24.855949797623328,23.434492460258387,31.599620495294097,23.81208672871824,24.136288774980905,36.13414852642356,6.40677066972511,7.977265193118832,3.3894049543423685,7.126963514523853,2.285602817553929,11.789313295952727,1.3637208347719476,6.356321524092478,0.0119776783432139,6.723215797283834
2011-03-19,9,2,9,4,9,24,31,15,24,22,29.698428981932583,27.375068077243814,32.026524260799924,23.86694983366568,29.036028863938206,25.266189954414447,31.60482580131826,23.29201923455666,24.531689080918973,35.02419024485673,2.2608841142700755,2.7311744427462847,0.0,2.018495370865853,1.1650879875229536,3.972324870804642,0.1871836777723525,2.0945648609573246,0.0,1.7110960951591685
2011-03-26,14,4,8,1,8,24,34,11,24,27,31.41089166070147,27.653502217334022,30.979680733700462,21.963377277492743,30.53936162288432,23.22116377317472,30.2522630674578,28.01058825935748,29.87141515161365,34.52799924086023,7.624537823229679,13.862203443410468,8.199473217890302,14.312238966828485,4.478104968592256,11.101678433753325,3.961393764781703,12.15328991874601,0.7541659523461617,12.855298510338017
2011-04-02,7,2,9,0,4,24,27,10,21,15,27.22836187184177,24.882029299202923,30.55550640429676,22.46118765085805,28.924241203001007,26.73018689548854,33.19434006067661,27.11314677984716,27.776890550289146,30.3010648139848,6.991162457177057,2.9440524384373785,3.4850693355382254,6.223891819019542,3.391956903790583,5.533323486999905,4.123207385221648,4.191121410939728,0.7508141325069778,3.719767257647905
2011-04-09,15,1,9,2,6,31,25,19,23,17,28.95636110050095,26.389048142327898,26.996247952891924,22.448651093920063,29.86317384577381,25.33972946840482,32.30993514697333,25.90384913845861,26.321736103576647,36.47894579326368,7.497583610381334,11.806458728755484,1.5357954366032966,8.3944360770197,1.254863418387418,11.925501314548132,5.4581432153243625,13.332925555782785,1.2674487189277992,13.286563657255398
2011-04-16,18,1,8,2,5,32,29,17,22,17,29.43173374776776,26.340188612094003,25.716157195604143,20.352140849711315,28.673557427932145,27.25509634557824,30.96893922689225,28.021288626262027,26.884244265937024,36.44817049228025,16.995993358612456,19.14073804159066,15.6106318569733,11.613096522943248,13.00045572016177,14.767640219141516,4.850609403968995,18.298227032434607,0.7218517649068205,15.080184435414854
2011-04-23,16,1,19,1,3,47,24,17,18,19,31.25727666070863,27.13478244245888,25.037417711527247,21.99071672236095,25.3321510558388,27.02629582976644,30.729078812546724,29.48034884038996,26.666529577382363,31.747889419411617,11.802712929082332,31.792052654414164,5.986308726812405,10.16476016615766,2.7467258201027254,22.25346760065327,1.748573934510518,11.604951549055844,0.1414048149062697,10.148127639183947
2011-04-30,16,4,9,0,6,47,40,13,18,17,28.065605629035183,27.16357931481961,25.58040578345915,20.53505684602646,25.38617404668345,23.64035199679993,32.67214094567479,21.224981208375983,27.37457761404568,34.2572725495282,13.703196973369078,11.388933402064309,13.45479264666906,10.227024412374863,3.258180670991691,7.847203001046469,4.431192522896109,15.554273326508824,1.5107990591931415,15.110411533969437
2011-05-07,9,3,10,2,4,31,36,17,24,27,28.560588410594843,28.60039675724532,28.03831320465419,28.324842108465184,28.33997023285641,25.63112914362926,29.27265816382752,24.7646145739082,26.53795435541203,35.53339928063457,5.941013713495556,12.741713532008877,7.612483041901903,9.61287905525093,5.097172437109813,2.1565800678013063,3.955321091272332,3.609608524039384,1.4709387766481137,3.470210902395112
2011-05-14,12,4,9,5,4,34,25,10,13,22,29.37295295315699,28.313028494911777,27.273605065933424,24.114074587753898,28.493791930749776,25.77850949913647,30.951235930946616,26.02237563278872,25.12180003692498,31.674508257657624,9.669673129438792,26.361981428841016,8.808301682378431,8.698005700672372,7.547178752563306,13.838514199659285,6.659009173132131,12.66726267582611,4.422560324129504,11.731920591060076
2011-05-21,15,0,8,0,2,37,25,17,15,26,27.14582441152436,28.313028494911777,27.34521147573541,21.76314844009233,28.180436702781773,25.760570380415142,29.534080532558903,24.639712586943737,25.71597560616463,32.33549910099206,3.990088974015063,8.385971881982636,14.234599264520302,4.923571213085948,6.527514529653978,13.638964180486552,4.101113973690622,2.083758556508509,0.0264716577653288,2.374894085257266
2011-05-28,22,9,12,3,3,39,51,30,18,23,22.9915038619239,28.97405346439664,26.8582566428885,24.446685805962204,26.396255041589114,24.597385939517213,31.070697633073905,24.90846545474968,27.068044359531743,33.27985622361751,6.372409649612174,26.57406091122127,2.8989024015545906,7.035597334525968,3.1068455601367764,2.843658483704943,6.65094355368293,14.21238574751172,12.600681086843252,12.320926336472706
2011-06-04,14,1,11,3,7,33,37,19,11,26,20.279400873006526,28.717716063497683,28.92581954984588,21.995746819732904,25.380483498117503,23.754235953621823,28.22513614215909,23.07576069776968,25.092055959201083,31.853547923379285,9.286709965217254,16.61538348414265,7.0828676665908805,4.831564002993403,4.468411955826004,7.889067936902147,12.18244448204382,9.993248490444854,4.265694461576883,8.32225505128078
2011-06-11,22,3,23,2,3,18,34,22,18,22,24.553649466018182,28.247276550199587,25.928701402963394,25.973896511450523,25.23113356397104,27.113545598814444,30.19800514919708,22.87531744725848,24.77508908079699,30.16925150896315,0.060557828441604,6.710696828624585,5.205446265328077,1.3648805377803874,3.989049997401652,1.3582312685252491,8.047725311715512,3.6638046939985776,8.36313527832004,4.199960449972119
2011-06-18,18,1,13,5,8,27,45,30,17,30,27.56690955561471,25.16559397679568,28.15654062903408,23.4643014491823,25.23113356397104,25.30133178439312,29.026141546002883,24.815042743547192,24.662866573467227,34.179178422946855,4.811858004736671,15.725855952668985,4.601138321314027,2.19128075380545,2.527073204499876,1.9661908515658044,7.528543035391072,3.426987690351443,2.6682349586458707,3.845190558114827
2011-06-25,18,3,15,7,4,25,39,23,7,29,27.485149200956467,26.21213896289116,27.17517157015075,22.238133975181764,27.612836775305915,26.756243848727195,27.13827375199756,20.80142315551272,26.13539519524399,30.492430982714072,3.608695787277892,10.773439922827874,4.364523670778959,4.055171549601988,1.8241857335005327,0.2409195963500917,7.5608815767573505,12.495781292479522,8.028240250732665,10.964384950470984
2011-07-02,21,7,5,1,2,23,34,27,11,28,23.931804253964938,26.0584742240741,24.164756298623853,24.658457192654247,28.847153101312013,27.1053894154669,27.263595280131987,22.517704989243224,27.87078092220517,31.86704099266097,3.794508508400943,13.647295403790224,3.903357342831392,6.011244240453754,3.213924072464309,5.013285624027136,5.420559879679535,7.039439545869939,3.9566115039679546,6.2210915466830885
2011-07-09,26,2,7,5,10,27,48,29,13,38,24.860050922155768,26.69031800758532,27.914772910807407,23.082274923079865,26.659736850938817,28.59416842778867,28.36390320785104,23.13026955139069,25.608659681562763,31.81542797522629,3.301679615576461,10.96215558766259,0.2527578543149143,1.7473395159845992,0.954057429025643,1.065987678475239,3.5479633536314243,1.8926308496051736,1.938925505778684,1.6667861445144505
